,,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,cost,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE,dE
ME,tot,63.703598857246945,67.17905297192083,69.72494268103452,72.31289011073896,75.04330647528506,77.65036433109081,80.54743488703997,83.5262945337316,86.16008797847192,89.37667584568985,92.33924765747679,98.47841001771158,102.89492809096586,108.05830106890215,111.48539986628319,114.2317945368048,119.2413912889364,122.12034689111007,125.2859107819805,128.4837896385764,131.7573940314003,134.32103501954316,137.50225792781134,139.9168341387799,142.33141034974847,144.74598656071706,147.16056277168562,149.5751389826542,151.98971519362277,154.40429140459133,156.8188676155599,159.23344382652846,161.64802003749702,164.0625962484656,0.7329597340174969,0.6175292272992157,0.5559162004372376,0.5133136096522313,0.4803735117848652,0.45596472878253874,0.4324804984055109,0.4112213352588482,0.3968337880898648,0.37951792303993503,0.3659816409187528,0.3312251413789022,0.3112941665860098,0.2889966994049896,0.2783798517901111,0.2707274079420838,0.2476891312615828,0.19701987027563353,0.18854212608940127,0.18110073166751528,0.17511624945414372,0.1721089302248796,0.169368706427735,0.16701779936225505,0.16483262698190296,0.16279618114270622,0.1608937136419494,0.15911237152172908,0.15744090102207153,0.1558694055219015,0.1543891462881079,0.1529923774293337,0.15167220837678622,0.15042248866730307
MK,residential,81.39591360778921,86.05218799161123,89.24842390785668,92.78595163855192,97.4795924583985,101.17219830334753,105.0296995066189,108.28847920992978,112.08273222823507,116.9534229142176,120.86586322288858,124.17860490796893,128.2970970675924,133.44052903244364,138.95236774764436,142.35160080529369,147.12528818800675,151.30681615564353,154.74266153240214,158.05116066894178,161.1533665640754,165.08133255827934,168.09269046764155,171.10404837700378,174.11540628636598,177.12676419572816,180.13812210509036,183.14948001445256,186.16083792381474,189.17219583317697,192.18355374253915,195.19491165190138,198.20626956126355,201.21762747062579,0.6973197584827981,0.5698072420923702,0.49953013253990153,0.45004130671193243,0.4028370774751029,0.3753301471481615,0.34921645709970756,0.33234465961726367,0.3126322711657945,0.28254938570085525,0.2644511027429632,0.2548742248273275,0.2403704342592186,0.21948573608471267,0.20134377544418158,0.19405097898284884,0.17951090231001088,0.13307129387432637,0.126745253131736,0.12167385591847496,0.11878772994509505,0.11491449810792242,0.11266314562400725,0.11058837145258173,0.108670380561705,0.1068922136048256,0.105239258361484,0.10369885863775505,0.10225999869511379,0.10091304673902665,0.09964954497668205,0.09846203668210284,0.09734392288523211,0.09628934293722707
MK,services,59.70713554808344,62.08840511911827,64.4696746901531,66.85094426118795,69.23221383222278,71.61348340325762,75.40813153201206,80.0180766544754,82.47381406188916,87.28862287405958,91.39106310186307,98.56708674510614,103.30917629171043,105.9691962594493,108.6292162271882,111.28923619492707,114.84295348324449,117.51840657289264,120.53243402633025,123.08107232013087,125.32062236707104,127.74941569020935,129.9889657371495,132.22851578408967,134.46806583102983,136.70761587797,138.9471659249102,141.18671597185033,143.42626601879047,145.66581606573067,147.90536611267083,150.144916159611,152.38446620655117,154.62401625349133,0.6626540567711904,0.5572904703236324,0.49617360089797746,0.4553825454292035,0.42588785021488706,0.4034068108337699,0.36925407446100994,0.3290891028488437,0.3164545160725087,0.28973159353314104,0.2689500377549491,0.23149326716855045,0.20377282295363341,0.19533964707701418,0.1875355667524571,0.1802629140896811,0.16615504706394318,0.12925891301266967,0.12049413962526381,0.11543998056197502,0.11310618680521592,0.11059316960078766,0.10862820530852862,0.10681549029736136,0.10513808598322291,0.10358146824042519,0.1021331128360321,0.10078216336068158,0.09951916312524028,0.09833583710211055,0.09722491334798036,0.09617997581799559,0.09519534232151174,0.09426596275185985
MK,tot,74.85628823975223,78.82660054930923,81.7771068734788,84.96599831069088,88.96241028539828,92.25962050504704,96.09817017681955,99.76435483522653,103.15501708320798,108.00885820216607,111.97858750552653,116.45619042105203,120.76271038381475,125.15734109988675,129.80929613816457,132.98564081262072,137.39148140582847,141.11889593972802,144.4275542898847,147.50693930899115,150.34903621812285,153.82496993997933,156.6036114527584,159.3822529655375,162.1608944783166,164.93953599109568,167.71817750387476,170.49681901665386,173.2754605294329,176.05410204221204,178.8327435549911,181.61138506777024,184.3900265805493,187.16866809332842,0.6868673161326593,0.5660331706366417,0.4985180672490991,0.4516518031684894,0.40978737304947666,0.38379585515544506,0.35525822259014983,0.3313630403867457,0.3137847588571706,0.2847149732876355,0.2658076268151143,0.24782437151547104,0.22933548030078393,0.2122051794863219,0.19718030843838869,0.18989358575842286,0.17548382943672247,0.13192178040118943,0.12486041017964034,0.11979421063323473,0.11707462450665737,0.11361152615389694,0.11144652576773965,0.1094507679764732,0.10760531902761439,0.10589395384521436,0.10430268978121907,0.10281941331482006,0.10143357879386253,0.10013596351774376,0.09891846725236061,0.09777394705910808,0.09669608039631472,0.09567925101074856
NL,residential,164.73399035205975,171.26843922365867,177.80288809525757,184.33733696685647,198.44370044351584,205.14308693637463,211.8424734292335,218.97214535885615,225.68032975107093,233.00787617772914,248.3226420119352,255.20856371680202,262.09448542166876,274.90533312767036,281.89916175484626,295.19968825627,313.5534957604012,320.8524075177993,328.15131927519747,335.22089216685583,341.7553410384547,348.28978991005357,354.8242387816525,361.3586876532514,367.8931365248503,374.4275853964492,380.96203426804817,387.49648313964707,394.0309320112459,400.5653808828448,407.0998297544437,413.6342786260427,420.16872749764156,426.7031763692405,0.8276209247677216,0.7055476205562432,0.6326869737839252,0.5833167088419702,0.5257959441278919,0.4977464028845835,0.47535028396761264,0.45529395374779696,0.4398661807192461,0.42432605811101864,0.39501226631410014,0.3845608663939565,0.3752660009982365,0.3545720252645893,0.3466175775227552,0.32266085530075866,0.2758065023256601,0.18635787947000906,0.1779657999036465,0.17114305944659886,0.16736018779445036,0.16387450330134617,0.16065222313987285,0.15766452220613725,0.15488665084552833,0.15229723554520622,0.14987771958074686,0.14761191183679095,0.1454856200455315,0.1434863504927711,0.14160306049230378,0.13982595307631437,0.1381463057030359,0.1365563265599367
NL,services,97.26196516010287,101.30992700087629,105.35788884164968,109.40585068242311,113.45381252319649,132.08860591678788,138.74354702614443,146.28284257349404,156.2123491365688,160.79262691606553,173.17439766212556,177.90497079061203,182.63554391909852,187.36611704758502,192.31105942578034,197.04546689316987,207.9926637265055,212.8343589002286,217.67605407395178,222.27962924778998,226.3275910885634,230.37555292933678,234.4235147701102,238.4714766108836,242.519438451657,246.56740029243042,250.61536213320383,254.66332397397724,258.7112858147506,262.75924765552406,266.80720949629745,270.8551713370709,274.9031331778443,278.9510950186177,0.8602003964512024,0.7539439941077463,0.6907043634559856,0.6480202897236341,0.6170085235885665,0.5311406192164574,0.5020633083936467,0.4714396973039037,0.4229396388555985,0.4101024401290971,0.35881904259156383,0.3477330355102804,0.3376369495043209,0.3283540485238805,0.31878431301844407,0.3107138313241696,0.28315065176914267,0.158445761824559,0.15095040834167553,0.14503207450460037,0.1422751452035558,0.1397451030000738,0.13741515899129483,0.13526257347723034,0.133267919311496,0.13141450043940145,0.12968788875215245,0.12807555207834484,0.12656655304800754,0.12515130355884074,0.12382136322413098,0.12256927287800926,0.12138841622553909,0.12027290424044407
NL,tot,145.99538366455764,151.83927519225506,157.68316671995242,163.52705824764982,174.83996129943574,184.85409779322956,191.54114073247263,198.78457500790688,206.3873981633979,212.95196190949176,227.4521643566232,233.7394938429764,240.02682332932957,250.59358414444108,257.0183877059271,267.93989660768017,284.23670991528854,290.85319343703645,297.4696769587844,303.85438288231717,309.69827441001456,315.5421659377119,321.38605746540935,327.2299489931067,333.0738405208041,338.9177320485015,344.7616235761989,350.6055151038963,356.4494066315936,362.293298159291,368.1371896869884,373.9810812146859,379.82497274238324,385.66886427008063,0.8366690288408767,0.7189884592816703,0.6487998004407111,0.601286451857169,0.5511278746072791,0.507020781172475,0.4827691343241714,0.4597780156581133,0.4351652723107604,0.4203758167735424,0.38496053625027177,0.374332890634822,0.364815506975533,0.34729066157514155,0.33888760951169167,0.3193428789580218,0.2778461495347684,0.17860601204220694,0.17046297490990403,0.16389140995691193,0.16039346720895287,0.15717318759955015,0.15419873068261125,0.1514429614174948,0.14888260833833497,0.14649759697509235,0.14427051721935497,0.14218619413263783,0.1402313394106683,0.1383942662976643,0.13666465482867415,0.135033357299797,0.1334922361247468,0.13203402794056995
NO,residential,156.43836367536932,162.8076360516156,169.17690842786186,175.54618080410813,181.9154531803544,188.2847255566007,194.65399793284698,201.02327030909325,207.39254268533952,216.07429001377614,222.48898720419416,228.90368439461216,235.31838158503015,246.07024635572284,262.922246159097,290.5531232625716,313.14720867096577,320.4628222487679,327.77843582657016,341.8997823134373,348.2690546896835,354.6383270659298,361.00759944217606,367.3768718184224,373.74614419466866,380.11541657091493,386.48468894716126,392.85396132340753,399.2232336996537,405.59250607589996,411.96177845214623,418.3310508283926,424.7003232046389,431.06959558088516,0.8768583210453477,0.8437906033955203,0.8175864608695705,0.7961608914562801,0.7782319586059668,0.7629580263235778,0.7497585287477138,0.7382172388072457,0.7280263745061972,0.7081772470483418,0.6997962764626557,0.6922088642791152,0.685300762882818,0.6703877838170507,0.6380988644743362,0.5691443907005671,0.5079904607116675,0.47212024484306475,0.46165311944339865,0.43752396589070214,0.43399162370560407,0.43068555277551046,0.42758436953592666,0.4246693387130351,0.421923970672166,0.4193336908619232,0.4168855665848789,0.41456807971438425,0.4123709365089434,0.4102849075864098,0.40830169257581916,0.40641380508312996,0.40461447447358406,0.4028975616497509
NO,services,129.92016847083366,135.3237973518835,140.72742623293337,146.13105511398322,151.53468399503308,156.9383128760829,162.3419417571328,167.7455706381826,173.14919951923247,208.22387048822455,219.89324485354427,225.98919404467904,232.08514323581377,245.20073821429574,251.42453176542216,257.6483253165486,263.87211886767506,277.892017697599,284.2481555610071,292.4416207206689,297.8452496017187,309.245575663498,314.64920454454784,320.05283342559767,325.45646230664755,330.86009118769744,336.26372006874726,341.66734894979714,347.07097783084697,352.4746067118968,357.8782355929467,363.28186447399656,368.6854933550464,374.0891222360962,0.8870247590373734,0.8591830653463001,0.837330715574413,0.8195940670934098,0.8048355645839618,0.7923169842913677,0.7815344712860137,0.7721302544507103,0.763842058810221,0.6230526386854076,0.5867367898129644,0.5770108304352294,0.5678388854397329,0.5267376739450876,0.5174631599853918,0.5085522167989988,0.49996167280978515,0.4348342718797604,0.42551527553359075,0.4133785263372312,0.41049429899817236,0.4046840515292059,0.4021494931806454,0.39976561563670304,0.39751907126751856,0.39539807279448724,0.3933921683117794,0.3914920546208872,0.3896894214004794,0.38797682037005393,0.38634755484736505,0.38479558605000586,0.3833154532251427,0.38190220526212215
NO,tot,143.53432046910746,149.43370018155252,155.33307989399756,161.2324596064426,167.13183931888764,173.03121903133268,178.93059874377775,184.82997845622276,190.72935816866783,212.25419019311892,221.22587064642101,227.4854615815703,233.74505251671957,245.64713420428757,257.3273328490139,274.54128945888306,289.16941218407135,299.7474041361637,306.5961263596183,317.8329010957365,323.7322808081815,332.5497188167569,338.449098529202,344.34847824164706,350.24785795409207,356.1472376665371,362.0466173789822,367.9459970914272,373.8453768038722,379.74475651631724,385.6441362287623,391.5435159412074,397.44289565365244,403.3422753660975,0.8818054207288301,0.8512807433741878,0.8271942306978561,0.807563730471121,0.7911775636267677,0.7772444156945402,0.7652210491896698,0.754719682346203,0.7454546773811195,0.6667546835684734,0.6447802963270293,0.6361522437386773,0.6281425313394078,0.6004860725552292,0.5793962140512441,0.5396595775767299,0.5040835648923743,0.4539764834597978,0.44406805018825013,0.4257745314805172,0.422557569053031,0.4180329384885247,0.41520748110506017,0.4125509152647152,0.4100482802666523,0.40768635787683577,0.405453422578105,0.40333903405201815,0.4013338637109787,0.39942954887633897,0.3976185695495681,0.39589414376024507,0.3942501382764523,0.39268099208809054
PL,residential,125.97303897364789,134.29709043612576,139.40658301549368,144.5160755948616,149.62556817422953,156.70744529614373,161.8589860373663,171.36053265902802,176.60101648468694,184.18830397721484,189.47488694888358,194.76146992055232,207.98230879610128,213.41607387664732,218.84983895719333,233.0598641250584,238.64784828004744,244.23583243503649,254.37072001329656,261.56834001062464,269.5775284153727,274.57387630313923,279.5702241909059,284.5665720786725,289.5629199664391,294.55926785420576,299.55561574197236,304.55196362973896,309.54831151750557,314.5446594052722,319.5410072930388,324.53735518080543,329.5337030685721,334.5300509563387,0.8399994284922461,0.7138156950765837,0.6453220084290028,0.5973287320799961,0.5615375128156762,0.5262455395737073,0.5037109277306523,0.4649517802079133,0.44892793263335357,0.42399053843631335,0.41176511857081943,0.4009724297129157,0.35981590483470666,0.3502255478851386,0.34144273369454753,0.2933351480536215,0.2842522030388291,0.24432996841499308,0.22135772728818848,0.21019855035708793,0.2028901998924129,0.1993162540068813,0.19600961923102744,0.19294123975510064,0.19008614385363995,0.1874227475095265,0.18493229638123582,0.18259841496785645,0.18040673961388545,0.17834461765351833,0.17640085915163828,0.17456553078629086,0.17282978373317487,0.17118570916562154
PL,services,90.65070770853126,103.81796034652155,107.81386630569061,111.8097722648597,115.80567822402877,119.80158418319785,134.7523668158363,138.97693885377626,143.20151089171625,147.42608292965622,151.6506549675962,155.8752270055362,166.6237861052258,173.35151419608587,182.340550616783,189.56843154090703,194.08812888669547,199.57742981621487,204.11358685756744,208.42201474666382,212.1990746138292,215.9761344809945,219.75319434815984,223.53025421532521,227.30731408249056,231.08437394965588,234.86143381682126,238.63849368398664,242.41555355115193,246.1926134183173,249.96967328548266,253.746733152648,257.52379301981335,261.3008528869787,0.8506390457390689,0.6782101899853091,0.612514406058832,0.5667202826451425,0.5327718017073294,0.5064751835011249,0.42238941379694506,0.4038896442786813,0.3881737122839672,0.37458085862013357,0.3626451247979299,0.35202824841726965,0.31450704120616074,0.2948913872947965,0.26601447750299884,0.24324548701967386,0.23407599537537183,0.18801047456174494,0.17933412612309665,0.17245309253339167,0.16925065028578296,0.16630709154444376,0.1635922554586306,0.16108049273315253,0.15874985189345567,0.15658143569109365,0.1545588875075335,0.15266797809466592,0.15089627048723814,0.14923284635124237,0.14766808100855555,0.14619345732149924,0.14480141082143327,0.14348520012581134
PL,tot,114.43583699080895,124.34180528052048,129.08757119456183,133.83333710860322,138.57910302264457,144.65302083545825,153.00525159148776,160.78319958729008,165.69185991569202,172.18079613805025,177.120498419471,182.06020070089176,194.47352800768007,200.32993542449393,206.92494558955195,218.85441889325085,224.09347249207582,229.6492241113351,237.95541911075676,244.20935301132903,250.83621697692976,255.4343133432056,260.0324097094815,264.63050607575735,269.2286024420332,273.8266988083091,278.42479517458503,283.0228915408609,287.62098790713674,292.2190842734126,296.81718063968844,301.41527700596436,306.01337337224027,310.6114697385161,0.8434746071908252,0.7021860010777418,0.6346061830131665,0.5873312078265456,0.5521418753435612,0.5197880215358962,0.4771491834119812,0.4450072813459469,0.42908400709458266,0.40785203807324044,0.39572123728506514,0.38498597340417773,0.34501683884520673,0.3321519563520653,0.31680588228279954,0.2769745479487438,0.26786333452952216,0.225934541134748,0.20763171438578587,0.19786989153844486,0.19190263863802018,0.18853459376608095,0.18542125600023848,0.18253468218795146,0.1798508870971048,0.17734916427986075,0.1750115425540578,0.17282234744137268,0.17076784459398908,0.16883594782446132,0.1670159784517559,0.1652984657169331,0.16367498030001518,0.16213799469227475
PT,residential,94.93070889025904,98.74824129492725,102.56577369959545,112.50454709817484,116.45838651863406,120.41222593909326,124.3660653595525,133.3831977581394,137.44056460068896,146.99923653051002,157.6777159064499,167.8907538268568,172.293591601327,176.6964293757972,181.09926715026737,185.50210492473758,189.9049426992078,194.30778047367798,198.71061824814817,202.9378644116778,206.75539681634598,210.5729292210142,214.3904616256824,218.20799403035065,222.02552643501883,225.84305883968705,229.66059124435526,233.47812364902344,237.29565605369163,241.11318845835984,244.93072086302809,248.7482532676963,252.56578567236454,256.38331807703275,0.6649209014772209,0.5278189087988815,0.45293100066933334,0.37631651173818315,0.34299455376832444,0.318393292599233,0.29944726444374126,0.2612452799042754,0.2486527586071173,0.21552680141539615,0.1806862048457065,0.1390783904229085,0.13085376184368813,0.12342320378439951,0.1166477874126527,0.11042050526076191,0.10465766871737865,0.07630991815346706,0.07157894335582748,0.06783136318408758,0.0658777094277408,0.06410336697823876,0.06248525335059371,0.06100403020425848,0.05964338081303636,0.05838944757333452,0.05723038984814613,0.05615603328126363,0.055157589342313594,0.054227429300173394,0.05335890074573933,0.05254617764820395,0.05178413704047374,0.05106825700178173
PT,services,71.06286782489265,74.01841893383867,91.87026597517044,95.16508058348106,98.45989519179167,106.90519933301664,110.30981434426027,113.71442935550387,117.11904436674749,120.5236593779911,123.92827438923472,129.57215629582873,133.0190952958611,136.46603429589345,139.9129732959258,143.35991229595817,146.80685129599053,150.25379029602286,159.29926878707806,162.6642082954481,165.6197594043941,168.57531051334013,171.53086162228612,174.48641273123215,177.44196384017815,180.39751494912417,183.3530660580702,186.30861716701622,189.2641682759622,192.21971938490822,195.17527049385424,198.13082160280027,201.0863727117463,204.04192382069232,0.7001566190324432,0.5735179977367355,0.39836527473901345,0.3523129379471484,0.3197728336143747,0.2471592432114527,0.2276359801247362,0.21177888910934534,0.19856005894619114,0.18730525537738402,0.17755369214480393,0.1486547569496006,0.14065354544568778,0.13342188548071424,0.12682666617502467,0.12076514872141104,0.1151568319992541,0.08285198343377141,0.07000823320515544,0.06620735073319213,0.06440486025272865,0.06276756705768477,0.061274163078554315,0.05990680768215867,0.05865045632356977,0.05749233832394831,0.05642154669938233,0.05542871309953413,0.054505748044183296,0.05364563172667339,0.05284224431809777,0.05209022737916258,0.051384869956833674,0.05072201440917804
PT,tot,86.69450332464915,90.21458716135365,98.87501675154634,106.52112320064208,110.24754934937603,115.75128289849147,119.51559846869705,126.59598900545735,130.4281072278556,137.86316530818544,146.0316127964514,154.66794723169423,158.7409278236642,162.81390841563422,166.88688900760417,170.95986959957418,175.03285019154416,179.10583078351414,185.11072980870003,189.04041513071752,192.560498967422,196.08058280412652,199.600666640831,203.12075047753552,206.64083431424,210.1609181509445,213.68100198764898,217.2010858243535,220.72116966105796,224.24125349776244,227.761337334467,231.28142117117147,234.80150500787602,238.3215888445805,0.6770798819330481,0.5435885416543397,0.4341017092236579,0.36803346814363197,0.3349813086553207,0.29381217223640727,0.27466695448768014,0.24417564373315892,0.23136699863352617,0.20578823922571943,0.17960525167231894,0.1423829592387245,0.13423542640327335,0.12687350318979673,0.12016026839845775,0.11399018757142886,0.10828067202210181,0.07856742415598572,0.07103692987209867,0.06727095638608466,0.06536946536245995,0.06364241524364,0.06206733585182585,0.06062540566848745,0.059300746965928935,0.05807987721158629,0.056951277949197694,0.05590505295537931,0.054932654924791206,0.054026665251183964,0.053180615305795445,0.05238884041216173,0.0516463597791188,0.05094877718957569
RO,residential,57.13135966482255,59.42417644416541,61.716993223508254,64.00981000285111,66.30262678219398,68.59544356153683,70.8882603408797,73.18107712022255,75.47389389956541,77.76671067890827,80.05952745825114,82.352344237594,86.81664615702798,101.09452664519742,103.64516767694673,106.19580870869603,108.74644974044533,111.29709077219464,113.84773180394393,121.02375891925479,123.31657569859766,125.6093924779405,127.90220925728335,130.19502603662622,132.4878428159691,134.78065959531193,137.0734763746548,139.36629315399765,141.6591099333405,143.95192671268336,146.2447434920262,148.53756027136907,150.83037705071195,153.12319383005482,0.7538919136666975,0.6274901146010954,0.5532176942593966,0.5039418042851082,0.46871218216232163,0.44220573094166626,0.4215060404152711,0.4048749518419899,0.39120940753614386,0.37977439404673363,0.37006062061270506,0.3617037036258237,0.34574520071963794,0.2740880157474747,0.26617013788347704,0.25886831982409936,0.25208746481608446,0.21229151702092855,0.20624619149525703,0.18326374946170101,0.18018471275444792,0.17735914026812155,0.174756927404344,0.17235256222542444,0.17012428067294305,0.16805340186105952,0.16612380015055087,0.16432148222178541,0.16263424554104824,0.16105140049627695,0.1595635427597375,0.15816236558633062,0.1568405040994143,0.15559140537520635
RO,services,40.58439634633029,42.27334686740463,43.96229738847897,45.65124790955333,47.34019843062767,49.02914895170202,50.71809947277637,52.407049993850706,54.09600051492505,55.784951035999406,57.47390155707375,65.94606722121279,73.33702303160119,79.04049876805485,81.029948699821,83.01939863158718,86.91884921976191,88.9412826598126,90.96371609986332,93.3102273579895,94.99917787906384,96.68812840013818,98.37707892121253,100.06602944228688,101.75497996336122,103.44393048443557,105.13288100550992,106.82183152658428,108.51078204765861,110.19973256873294,111.8886830898073,113.57763361088166,115.266584131956,116.95553465303036,0.750725727424902,0.629017094827675,0.5584655503955142,0.5121662081572668,0.47936058094938555,0.45486367374374725,0.4358566835766864,0.4206712489044372,0.4082551875374015,0.39791132228876874,0.3891590420581126,0.3357303304778796,0.29349986931918626,0.2624911449720574,0.2544556443922488,0.24698059735413253,0.22909173078284198,0.18381962385715145,0.17702898694198077,0.16930316351473026,0.16665024716338367,0.16422033539678194,0.1619864881329862,0.1599259324250561,0.15801928718444425,0.15624995473164438,0.1546036387458785,0.15306795900829376,0.15163214100152322,0.150286763932176,0.14902355474026555,0.14783521859535007,0.14671529855758508,0.14565805871403342
RO,tot,53.742116392812314,55.91124584574748,58.080375298682625,60.249504751617785,62.41863420455296,64.58776365748811,66.75689311042328,68.92602256335844,71.0951520162936,73.26428146922876,75.43341092216393,78.99191713527702,84.05567297374729,96.57729504417019,99.01298971849303,101.44868439281589,104.27559628021089,106.71804682456192,109.16049736891293,115.34731553929689,117.51644499223205,119.6855744451672,121.85470389810234,124.02383335103752,126.19296280397269,128.36209225690786,130.531221709843,132.70035116277816,134.86948061571331,137.0386100686485,139.20773952158362,141.3768689745188,143.54599842745398,145.71512788038916,0.7532433973672781,0.6278028793881935,0.5542925900429593,0.5056263735292339,0.47089324785105774,0.44479840288114525,0.4244454208833169,0.4081104393759317,0.39470082128218537,0.38348930299021045,0.37397246807039086,0.35638368940335297,0.3350440143729542,0.2717126786239537,0.26377070860537005,0.2564334087999217,0.24737734759657004,0.2064597416982092,0.20026175724873443,0.1804042627339331,0.17741250642499384,0.17466797542081225,0.17214121329729126,0.1698072691324258,0.16764486696125783,0.16563575259213348,0.16376417507725277,0.1620164715014732,0.16038073182552162,0.1588465263240026,0.15740468238188549,0.15604710052019455,0.15476660183107396,0.15355680073555616
RS,residential,65.85279837410475,68.49327634579403,71.11418492262398,73.73509349945392,76.68963075786131,79.3178067068149,81.94598265576852,85.37235770436044,88.0168541576691,90.66135061097775,93.3058470642864,97.28573721817716,101.34255960132577,109.76847806982687,114.80869748610998,118.72825231264864,122.88524223720556,126.76781938045619,130.22124529441518,134.44793370992082,138.05580171638965,141.03957434800435,144.51542131345755,147.10940295817335,149.70338460288914,152.2973662476049,154.8913478923207,157.48532953703648,160.07931118175225,162.673292826468,165.2672744711838,167.8612561158996,170.45523776061538,173.04921940533117,0.790343978751983,0.6868184882589558,0.622344759185868,0.5774802977060992,0.5415124884957123,0.5155469246191386,0.4946847937103622,0.4710676530148643,0.45650580380828853,0.4440580263451813,0.4332746911665526,0.41680064636581937,0.4001220271158604,0.3586993647081522,0.3399004512721429,0.323719299753267,0.30709556956447853,0.24641852309789797,0.23420420635933192,0.222944162618574,0.21545651998402968,0.21143198702128607,0.2081056111599486,0.2052587534546845,0.20260871131247785,0.200135648204906,0.1978223206844068,0.19565366598725326,0.19361646626614426,0.19169907327320598,0.18989118111756542,0.18818363754480966,0.18656828630221126,0.18503783475527233
RS,services,47.54062431037661,50.053044170765595,52.00857241520025,53.9641006596349,55.91962890406956,57.875157148504215,59.83068539293887,61.786213637373514,63.741741881808174,66.70047398864814,70.80059733481271,79.94164461719475,84.5565198582574,88.1443644234477,91.09163562939416,93.32649411139641,97.26611878686435,99.53041661469965,102.02789940068276,104.30297838822807,106.31627700980548,108.29174561523743,110.18673781574437,112.0817300162513,113.97672221675825,115.87171441726518,117.76670661777213,119.66169881827908,121.556691018786,123.45168321929293,125.34667541979988,127.24166762030684,129.13665982081378,131.03165202132072,0.7554021840368025,0.6414403876185405,0.5786587194438487,0.5359125307524475,0.5046782272994272,0.4807261374855248,0.461697744117771,0.4461656704531095,0.43321178017037926,0.4142573417779213,0.3891277057473469,0.3261843890870266,0.29880230201349994,0.28097868063730225,0.26557678416905356,0.2573454582909921,0.23640767327568601,0.18790658668374283,0.17959678905428034,0.17300189799345037,0.1695114980081707,0.16674317790545884,0.1643648229795845,0.16216565713009023,0.16012617947099655,0.15822961996636908,0.15646147730394144,0.15480914761929496,0.15326162387375425,0.15180925066796744,0.1504435229109877,0.14915691945161255,0.1479427647834236,0.14679511344477944
RS,tot,60.46865656940243,63.07148292047671,65.49675650327434,67.92203008607197,70.5828389113241,73.01324311492766,75.4436473185312,78.43756428000489,80.87949043649353,83.61637839464578,86.68885797975517,92.18623053412122,96.40713150843393,103.41056044257377,107.83541163905217,111.25963237880894,115.35271261572109,118.75948359398603,121.93184329809245,125.58471989469747,128.72375292527462,131.41106420607827,134.42210856548976,136.81057347174985,139.19903837800993,141.58750328427,143.9759681905301,146.36443309679018,148.75289800305023,151.14136290931032,153.5298278155704,155.9182927218305,158.30675762809057,160.69522253435068,0.7800703991648399,0.6734764280630563,0.609500198401423,0.5652585510688943,0.5306824862872325,0.5053089236572494,0.4849859478984357,0.4637459770159297,0.44965689957484667,0.4352960349492418,0.42029460322505896,0.3901576722818847,0.3703320215345403,0.3358479445141519,0.3180478213366751,0.3042040759839838,0.28631192824638885,0.2292148550994845,0.2181485442989039,0.20826014782853053,0.20194777368895284,0.1982925921834291,0.19524495325046487,0.19258852977682614,0.19011800568346254,0.18781444605146777,0.1856614136753582,0.18364456875649635,0.18175134346909685,0.17997067550221518,0.1782927884358172,0.1767090095921341,0.17521161808717603,0.17379371738194252
SE,residential,127.74793018278226,132.9490927602961,138.15025533780997,143.35141791532382,148.55258049283768,153.7537430703515,158.95490564786536,164.15606822537922,169.35723080289307,176.4467657834504,181.68502236944812,186.92327895544582,192.16153554144353,200.941533220986,214.70291529980315,237.2663535522544,255.71673603825965,261.69068303326026,267.66463002826094,279.1961542829806,284.39731686049447,289.59847943800827,294.7996420155221,300.000804593036,305.20196717054984,310.4031297480637,315.6042923255776,320.80545490309146,326.0066174806052,331.20778005811906,336.4089426356329,341.6101052131468,346.8112677906607,352.01243036817453,0.8768583210453477,0.8437906033955203,0.8175864608695705,0.7961608914562801,0.7782319586059668,0.7629580263235778,0.7497585287477138,0.7382172388072457,0.7280263745061972,0.7081772470483418,0.6997962764626557,0.6922088642791152,0.685300762882818,0.6703877838170507,0.6380988644743362,0.5691443907005671,0.5079904607116675,0.47212024484306475,0.46165311944339865,0.43752396589070214,0.43399162370560407,0.43068555277551046,0.42758436953592666,0.4246693387130351,0.421923970672166,0.4193336908619232,0.4168855665848789,0.41456807971438425,0.4123709365089434,0.4102849075864098,0.40830169257581916,0.40641380508312996,0.40461447447358406,0.4028975616497509
